,NAME,DATE,TAVG
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/9/17,74
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/9/17,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/9/17,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/9/17,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/9/17,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/9/17,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/9/17,73
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/9/17,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/9/17,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/9/17,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/9/17,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/9/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/9/17,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/9/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/9/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/9/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/9/17,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/9/17,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/9/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/9/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/9/17,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/9/17,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/9/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/9/17,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/9/17,70
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/9/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/10/17,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/10/17,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/10/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/10/17,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/10/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/10/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/10/17,73
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/10/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/10/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/10/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/10/17,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/10/17,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/10/17,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/10/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/10/17,73
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/10/17,76
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/10/17,75
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/10/17,73
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/10/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/10/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/10/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/10/17,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/10/17,79
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/10/17,84
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/10/17,86
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/10/17,77
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/10/17,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/10/17,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/10/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/10/17,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/10/17,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/11/17,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/11/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/11/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/11/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/11/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/11/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/11/17,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/11/17,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/11/17,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/11/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/11/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/11/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/11/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/11/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/11/17,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/11/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/11/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/11/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/11/17,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/11/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/11/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/11/17,74
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/11/17,77
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/11/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/11/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/11/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/11/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/11/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/11/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/11/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/12/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/12/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/12/17,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/12/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/12/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/12/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/12/17,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/12/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/12/17,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/12/17,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/12/17,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/12/17,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/12/17,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/12/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/12/17,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/12/17,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/12/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/12/17,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/12/17,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/12/17,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/12/17,55
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/12/17,54
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/12/17,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/12/17,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/12/17,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/12/17,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/12/17,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/12/17,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/12/17,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/12/17,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/12/17,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/1/18,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/1/18,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/1/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/1/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/1/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/1/18,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/1/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/1/18,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/1/18,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/1/18,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/1/18,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/1/18,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/1/18,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/1/18,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/1/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/1/18,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/1/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/1/18,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/1/18,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/1/18,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/1/18,55
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/1/18,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/1/18,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/1/18,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/1/18,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/1/18,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/1/18,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/1/18,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/1/18,73
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/1/18,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/1/18,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/2/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/2/18,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/2/18,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/2/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/2/18,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/2/18,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/2/18,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/2/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/2/18,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/2/18,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/2/18,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/2/18,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/2/18,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/2/18,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/2/18,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/2/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/2/18,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/2/18,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/2/18,55
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/2/18,51
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/2/18,53
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/2/18,53
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/2/18,53
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/2/18,52
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/2/18,54
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/2/18,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/2/18,52
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/2/18,51
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/3/18,54
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/3/18,55
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/3/18,55
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/3/18,53
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/3/18,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/3/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/3/18,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/3/18,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/3/18,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/3/18,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/3/18,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/3/18,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/3/18,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/3/18,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/3/18,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/3/18,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/3/18,55
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/3/18,54
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/3/18,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/3/18,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/3/18,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/3/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/3/18,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/3/18,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/3/18,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/3/18,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/3/18,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/3/18,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/3/18,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/3/18,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/3/18,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/4/18,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/4/18,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/4/18,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/4/18,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/4/18,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/4/18,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/4/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/4/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/4/18,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/4/18,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/4/18,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/4/18,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/4/18,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/4/18,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/4/18,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/4/18,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/4/18,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/4/18,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/4/18,56
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/4/18,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/4/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/4/18,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/4/18,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/4/18,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/4/18,58
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/4/18,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/4/18,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/4/18,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/4/18,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/4/18,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/5/18,57
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/5/18,59
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/5/18,60
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/5/18,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/5/18,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/5/18,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/5/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/5/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/5/18,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/5/18,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/5/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/5/18,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/5/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/5/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/5/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/5/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/5/18,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/5/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/5/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/5/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/5/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/5/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/5/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/5/18,61
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/5/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/5/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/5/18,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/5/18,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/5/18,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/5/18,62
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",31/5/18,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/6/18,63
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/6/18,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/6/18,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/6/18,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/6/18,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/6/18,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/6/18,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/6/18,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/6/18,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/6/18,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/6/18,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/6/18,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/6/18,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/6/18,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/6/18,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/6/18,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/6/18,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/6/18,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/6/18,64
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/6/18,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/6/18,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/6/18,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/6/18,65
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/6/18,66
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/6/18,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/6/18,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",27/6/18,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",28/6/18,67
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",29/6/18,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",30/6/18,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/7/18,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/7/18,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/7/18,68
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/7/18,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/7/18,69
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/7/18,77
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/7/18,83
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",8/7/18,82
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",9/7/18,79
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/7/18,77
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/7/18,75
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/7/18,74
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",13/7/18,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",14/7/18,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",15/7/18,73
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",16/7/18,73
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",17/7/18,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",18/7/18,72
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",19/7/18,73
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",20/7/18,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",21/7/18,71
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",22/7/18,73
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",23/7/18,75
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",24/7/18,76
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",25/7/18,75
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",26/7/18,73
